Latitude,Longitude,SIV,heading,speed,distanceBetween,targetHeading,currentHeading,headingError,gpsError,averageGPSError,lat,long,index
335346343,-820255373,28,14490218,1110,132.72,147.35,149.55,-0.01,4.65,-31.78,33.5346343,-82.0255373,13
335346259,-820255305,28,14507648,1142,131.59,147.36,149.5,-0.01,4.42,-31.78,33.5346259,-82.0255305,13
335346172,-820255238,28,14725590,1138,130.44,147.36,150.18,-0.02,2.92,-31.78,33.5346172,-82.0255238,13
335346084,-820255173,29,14798336,1131,129.29,147.35,150.54,-0.02,2.55,-31.78,33.5346084,-82.0255173,13
335345997,-820255109,28,14843912,1127,128.16,147.34,150.55,-0.02,2.11,-31.78,33.5345997,-82.0255109,13
335345908,-820255047,28,14983852,1123,127.02,147.32,149.52,-0.01,-0.32,-31.78,33.5345908,-82.0255047,13
335345820,-820254988,28,15032666,1112,125.9,147.29,149.08,-0.01,-1.25,-31.78,33.534582,-82.0254988,13
335345732,-820254928,28,14999816,1106,124.77,147.26,148.66,-0.01,-1.34,-31.1,33.5345732,-82.0254928,13
335345645,-820254872,28,15118314,1099,123.68,147.22,149.2,-0.01,-1.98,-31.1,33.5345645,-82.0254872,13
335345559,-820254814,28,14897290,1118,122.58,147.19,149.17,-0.01,0.2,-31.1,33.5345559,-82.0254814,13
335345475,-820254753,29,14754338,1104,121.49,147.18,148.6,-0.01,1.06,-31.1,33.5345475,-82.0254753,13
335345391,-820254692,29,14751792,1112,120.4,147.16,147.99,0,0.47,-31.1,33.5345391,-82.0254692,13
335345308,-820254628,29,14621678,1118,119.3,147.16,148.03,0,1.81,-31.1,33.5345308,-82.0254628,13
335345226,-820254560,29,14380108,1125,118.19,147.18,148.26,-0.01,4.46,-31.1,33.5345226,-82.025456,13
335345144,-820254492,29,14579664,1111,117.09,147.19,148.15,-0.01,2.35,-31.1,33.5345144,-82.0254492,13
335345061,-820254424,29,14578136,1108,115.97,147.21,148.56,-0.01,2.78,-31.1,33.5345061,-82.0254424,13
335344977,-820254356,29,14538772,1114,114.84,147.22,149.7,-0.01,4.31,-31.1,33.5344977,-82.0254356,13
335344892,-820254288,29,14570716,1112,113.71,147.23,149.86,-0.01,4.15,-29.69,33.5344892,-82.0254288,13
335344807,-820254224,29,14825060,1093,112.59,147.22,150.07,-0.02,1.82,-29.69,33.5344807,-82.0254224,13
335344720,-820254164,30,14935528,1094,111.47,147.2,149.41,-0.01,0.05,-29.69,33.534472,-82.0254164,13
335344635,-820254102,30,14712364,1105,110.37,147.18,149.41,-0.01,2.28,-29.69,33.5344635,-82.0254102,13
335344549,-820254039,30,14698540,1118,109.25,147.17,150.35,-0.02,3.36,-29.69,33.5344549,-82.0254039,13
335344463,-820253976,30,14702478,1124,108.13,147.15,151.81,-0.03,4.78,-29.69,33.5344463,-82.0253976,13
335344383,-820253919,30,14764160,986,107.09,147.13,149.46,-0.01,1.82,-29.69,33.5344383,-82.0253919,13
335344299,-820253861,30,14842038,1100,106.02,147.1,149.71,-0.01,1.29,-29.69,33.5344299,-82.0253861,13
335344212,-820253802,31,14879226,1128,104.91,147.06,149.06,-0.01,0.27,-29.69,33.5344212,-82.0253802,13
335344121,-820253742,31,15010470,1153,103.76,147.02,148.58,-0.01,-1.53,-29.69,33.5344121,-82.0253742,13
335344030,-820253677,31,14838346,1168,102.58,146.99,148.34,-0.01,-0.05,-29.69,33.534403,-82.0253677,13
335343940,-820253610,30,14729546,1161,101.4,146.98,146.61,0,-0.69,-28.03,33.534394,-82.025361,13
335343852,-820253542,30,14718278,1150,100.24,146.98,147.02,0,-0.16,-28.03,33.5343852,-82.0253542,13
335343765,-820253474,30,14698070,1137,99.08,146.98,147.83,0,0.85,-28.03,33.5343765,-82.0253474,13
335343680,-820253407,30,14663670,1105,97.95,146.98,149.21,-0.01,2.57,-28.03,33.534368,-82.0253407,13
335343594,-820253344,30,14831566,1112,96.83,146.96,151.09,-0.02,2.77,-28.03,33.5343594,-82.0253344,13
335343518,-820253287,31,14714882,950,95.83,146.95,149.41,-0.01,2.26,-28.03,33.5343518,-82.0253287,13
335343439,-820253229,30,14835708,1070,94.8,146.93,150.35,-0.02,1.99,-28.03,33.5343439,-82.0253229,13
335343356,-820253168,31,14823098,1094,93.72,146.92,151.14,-0.02,2.91,-28.03,33.5343356,-82.0253168,13
335343278,-820253110,31,14841688,999,92.7,146.9,148.91,-0.01,0.49,-28.03,33.5343278,-82.025311,13
335343199,-820253051,30,14747008,1059,91.67,146.89,149.54,-0.01,2.07,-28.03,33.5343199,-82.0253051,13
335343120,-820252987,29,14654626,1068,90.61,146.9,147.96,-0.01,1.42,-26.52,33.534312,-82.0252987,13
335343040,-820252922,31,14573334,1060,89.53,146.91,146.81,0,1.08,-26.52,33.534304,-82.0252922,13
335342963,-820252856,31,14470058,1052,88.48,146.94,144.99,0.01,0.29,-26.52,33.5342963,-82.0252856,13
335342885,-820252788,30,14362676,1071,87.41,146.98,142.77,0.02,-0.85,-26.52,33.5342885,-82.0252788,13
335342814,-820252722,29,14208488,965,86.41,147.03,144.53,0.01,2.45,-26.52,33.5342814,-82.0252722,13
335342742,-820252653,30,14109018,1035,85.39,147.1,143.08,0.02,1.99,-26.52,33.5342742,-82.0252653,13
335342673,-820252587,30,14137468,954,84.42,147.16,144.14,0.02,2.77,-26.52,33.5342673,-82.0252587,13
335342602,-820252521,31,14185394,1033,83.42,147.22,142.53,0.03,0.68,-26.52,33.5342602,-82.0252521,13
335342532,-820252460,31,14558782,945,82.46,147.26,144.5,0.02,-1.09,-26.52,33.5342532,-82.025246,13
335342457,-820252395,31,14385134,1056,81.43,147.3,143,0.02,-0.85,-26.52,33.5342457,-82.0252395,13
335342384,-820252334,31,14600702,963,80.44,147.33,145.01,0.01,-0.99,-25.73,33.5342384,-82.0252334,13
335342313,-820252274,31,14496166,979,79.48,147.36,145,0.01,0.04,-25.73,33.5342313,-82.0252274,13
335342234,-820252207,31,14583546,1120,78.4,147.39,144.88,0.01,-0.95,-25.73,33.5342234,-82.0252207,13
335342147,-820252137,31,14574852,1165,77.24,147.41,145.19,0.01,-0.55,-25.73,33.5342147,-82.0252137,13
335342058,-820252065,31,14648014,1191,76.05,147.43,145.37,0.01,-1.11,-25.73,33.5342058,-82.0252065,13
335341966,-820251994,31,14722370,1215,74.83,147.44,145.52,0.01,-1.7,-25.73,33.5341966,-82.0251994,13
335341875,-820251921,31,14527344,1219,73.61,147.46,145.73,0.01,0.46,-25.73,33.5341875,-82.0251921,13
335341783,-820251847,31,14629956,1229,72.38,147.48,145.91,0.01,-0.39,-25.73,33.5341783,-82.0251847,13
335341691,-820251773,31,14628922,1221,71.15,147.5,146.33,0.01,0.04,-25.73,33.5341691,-82.0251773,13
335341601,-820251701,31,14673090,1208,69.94,147.52,147.76,0,1.03,-25.73,33.5341601,-82.0251701,13
335341511,-820251631,31,14721664,1187,68.75,147.53,149.56,-0.01,2.35,-25.73,33.5341511,-82.0251631,13
335341420,-820251564,31,14908242,1176,67.56,147.51,151.16,-0.02,2.08,-25.89,33.534142,-82.0251564,13
335341334,-820251503,31,14914968,1085,66.45,147.48,150.8,-0.02,1.65,-25.89,33.5341334,-82.0251503,13
335341247,-820251441,31,14974738,1141,65.33,147.45,152.82,-0.03,3.08,-25.89,33.5341247,-82.0251441,13
335341165,-820251385,30,15009554,999,64.28,147.4,149.54,-0.01,-0.55,-25.89,33.5341165,-82.0251385,13
335341079,-820251327,31,14980422,1121,63.19,147.35,150.66,-0.02,0.86,-25.89,33.5341079,-82.0251327,13
335340987,-820251267,31,15154242,1152,62.02,147.27,152.51,-0.03,0.97,-25.89,33.5340987,-82.0251267,13
335340904,-820251215,31,15282310,982,60.99,147.18,149.51,-0.01,-3.31,-25.89,33.5340904,-82.0251215,13
335340822,-820251161,31,15057078,1040,59.95,147.11,153.2,-0.03,2.63,-25.89,33.5340822,-82.0251161,13
335340665,-820251062,31,15075314,1000,57.98,146.94,150.49,-0.02,-0.26,-25.89,33.5340665,-82.0251062,13
335340581,-820251008,31,15365260,1077,56.93,146.85,155.24,-0.05,1.59,-25.89,33.5340581,-82.0251008,13
335340427,-820250916,31,14943826,852,55.03,146.61,145.43,0.01,-4.01,-25.02,33.5340427,-82.0250916,13
335340357,-820250867,31,14994132,915,54.13,146.56,146.46,0,-3.48,-25.02,33.5340357,-82.0250867,13
335340277,-820250811,31,14981052,1073,53.1,146.5,150.75,-0.02,0.94,-25.02,33.5340277,-82.0250811,13
335340196,-820250756,31,15053508,1019,52.07,146.42,149.1,-0.01,-1.44,-25.02,33.5340196,-82.0250756,13
335340107,-820250696,30,15055518,1152,50.93,146.33,151.3,-0.03,0.74,-25.02,33.5340107,-82.0250696,13
335340021,-820250637,30,14991890,1054,49.84,146.24,148.54,-0.01,-1.38,-25.02,33.5340021,-82.0250637,13
335339931,-820250575,31,15056026,1170,48.68,146.15,149.14,-0.02,-1.42,-25.02,33.5339931,-82.0250575,13
335339838,-820250510,31,14946008,1182,47.49,146.06,149.97,-0.02,0.51,-25.02,33.5339838,-82.025051,13
335339752,-820250447,31,14799750,1067,46.37,146,148.61,-0.01,0.61,-25.02,33.5339752,-82.0250447,13
335339666,-820250382,31,14765780,1140,45.24,145.95,149.46,-0.02,1.8,-25.02,33.5339666,-82.0250382,13
335339578,-820250315,30,14742932,1163,44.08,145.91,151.73,-0.03,4.3,-25.73,33.5339578,-82.0250315,13
335339495,-820250251,31,14765088,1050,42.98,145.87,147.88,-0.01,0.23,-25.73,33.5339495,-82.0250251,13
335339411,-820250183,31,14568382,1160,41.86,145.87,150.13,-0.02,4.45,-25.73,33.5339411,-82.0250183,13
335339331,-820250116,31,14498010,1031,40.77,145.89,148.81,-0.02,3.83,-25.73,33.5339331,-82.0250116,13
335339248,-820250053,31,14874478,1113,39.68,145.84,151.24,-0.03,2.5,-25.73,33.5339248,-82.0250053,13
335339166,-820249992,31,14871820,1037,38.61,145.78,147.21,-0.01,-1.51,-25.73,33.5339166,-82.0249992,13
335339078,-820249928,31,14824548,1147,37.46,145.68,147.55,-0.01,-0.69,-25.73,33.5339078,-82.0249928,13
335338986,-820249860,31,14863898,1181,36.26,145.6,148.68,-0.02,0.04,-25.73,33.5338986,-82.024986,13
335338890,-820249793,31,14992630,1211,35.03,145.45,149.79,-0.02,-0.13,-25.73,33.533889,-82.0249793,13
335338801,-820249730,31,14883716,1087,33.88,145.31,147.64,-0.01,-1.2,-25.73,33.5338801,-82.024973,13
335338710,-820249663,31,14821992,1184,32.7,145.2,147.62,-0.01,-0.6,-24.55,33.533871,-82.0249663,13
335338615,-820249596,31,14981314,1215,31.48,145.03,148.77,-0.02,-1.04,-24.55,33.5338615,-82.0249596,13
335338523,-820249533,31,15035436,1161,30.3,144.82,147.92,-0.02,-2.43,-24.55,33.5338523,-82.0249533,13
335338429,-820249467,31,14978564,1214,29.1,144.62,149.21,-0.03,-0.58,-24.55,33.5338429,-82.0249467,13
335338341,-820249403,31,14850406,1097,27.96,144.45,146.02,-0.01,-2.48,-24.55,33.5338341,-82.0249403,13
335338252,-820249337,31,14841812,1170,26.79,144.29,146.21,-0.01,-2.21,-24.55,33.5338252,-82.0249337,13
335338163,-820249269,31,14767772,1178,25.62,144.14,147.51,-0.02,-0.17,-24.55,33.5338163,-82.0249269,13
335338072,-820249203,31,14904590,1169,24.44,143.91,149.88,-0.03,0.83,-24.55,33.5338072,-82.0249203,13
335337987,-820249143,31,14921280,1031,23.35,143.65,145.88,-0.01,-3.33,-24.55,33.5337987,-82.0249143,13
335337902,-820249081,31,14753736,1112,22.25,143.4,146.32,-0.02,-1.22,-24.55,33.5337902,-82.0249081,13
335337811,-820249014,31,14805102,1175,21.07,143.11,147.85,-0.03,-0.2,-24.55,33.5337811,-82.0249014,13
335337727,-820248954,31,14904470,1016,19.99,142.78,144.8,-0.01,-4.24,-25.77,33.5337727,-82.0248954,13
335337649,-820248894,30,14634564,1013,18.96,142.53,142.77,0,-3.57,-25.77,33.5337649,-82.0248894,13
335337569,-820248824,30,14247736,1115,17.86,142.45,142.56,0,0.08,-25.77,33.5337569,-82.0248824,13
335337488,-820248750,31,14249166,1151,16.73,142.43,142.9,0,0.41,-25.77,33.5337488,-82.024875,13
335337404,-820248674,31,14281656,1184,15.56,142.39,144.22,-0.01,1.4,-25.77,33.5337404,-82.0248674,13
335337318,-820248597,31,14336476,1211,14.36,142.32,145.15,-0.02,1.79,-25.77,33.5337318,-82.0248597,13
335337230,-820248520,31,14423674,1202,13.15,142.17,146.41,-0.02,2.17,-25.77,33.533723,-82.024852,13
335337148,-820248451,31,14460216,1087,12.04,141.92,144.59,-0.01,-0.01,-25.77,33.5337148,-82.0248451,13
335337062,-820248381,31,14557514,1171,10.89,141.5,144.64,-0.02,-0.93,-25.77,33.5337062,-82.0248381,13
335336975,-820248310,31,14487756,1176,9.72,140.98,145.05,-0.02,0.17,-25.77,33.5336975,-82.024831,13
335336893,-820248242,31,14411438,1083,8.61,140.42,143.48,-0.02,-0.63,-25.77,33.5336893,-82.0248242,13
335336810,-820248173,30,14490238,1141,7.5,139.7,145.2,-0.03,0.29,-26.08,33.533681,-82.0248173,13
335336729,-820248107,30,14521034,1061,6.41,138.66,141.03,-0.01,-4.18,-26.08,33.5336729,-82.0248107,13
335336646,-820248037,31,14341594,1152,5.29,137.33,141.02,-0.02,-2.4,-26.08,33.5336646,-82.0248037,13
335336564,-820247965,30,14326858,1124,4.17,135.59,140.23,-0.03,-3.04,-26.08,33.5336564,-82.0247965,13
335336486,-820247895,29,14257138,1078,3.1,132.93,137.49,-0.03,-5.08,-26.08,33.5336486,-82.0247895,13
335336411,-820247824,29,14040822,1066,2.06,128.41,135.2,-0.04,-5.21,-26.08,33.5336411,-82.0247824,13
335336341,-820247753,29,13947540,1011,1.08,117.66,129.96,-0.07,-9.52,-26.08,33.5336341,-82.0247753,13
335336213,-820247616,29,13542216,890,140.57,139.24,120.65,0.1,-14.77,-30.24,33.5336213,-82.0247616,14
335336099,-820247495,29,14168358,873,138.87,139.25,139.94,0,-1.74,-30.24,33.5336099,-82.0247495,14
335336022,-820247429,30,14322960,1108,137.83,139.21,142.92,-0.02,-0.31,-30.24,33.5336022,-82.0247429,14
335335944,-820247364,30,14384628,1016,136.77,139.17,142.89,-0.02,-0.96,-30.24,33.5335944,-82.0247364,14
335335866,-820247298,31,14331084,1064,135.72,139.12,141.83,-0.02,-1.48,-30.24,33.5335866,-82.0247298,14
335335782,-820247222,29,14248692,1183,134.55,139.09,142.8,-0.02,0.31,-30.24,33.5335782,-82.0247222,14
335335697,-820247145,31,14226458,1168,133.37,139.05,141.32,-0.01,-0.94,-30.24,33.5335697,-82.0247145,14
335335610,-820247066,31,14322840,1219,132.16,139.02,141.13,-0.01,-2.1,-30.24,33.533561,-82.0247066,14
335335522,-820246986,31,14277428,1233,130.93,138.98,141.27,-0.01,-1.5,-30.24,33.5335522,-82.0246986,14
335335432,-820246902,31,14239088,1256,129.67,138.95,144.52,-0.03,2.13,-32.84,33.5335432,-82.0246902,14
335335347,-820246825,30,14331570,1147,128.48,138.92,140.93,-0.01,-2.38,-32.84,33.5335347,-82.0246825,14
335335260,-820246745,30,14237214,1252,127.27,138.88,141.76,-0.02,-0.61,-32.84,33.533526,-82.0246745,14
335335168,-820246661,30,14241018,1284,125.98,138.84,142.79,-0.02,0.38,-32.84,33.5335168,-82.0246661,14
335335079,-820246579,31,14236804,1206,124.74,138.81,141.6,-0.02,-0.77,-32.84,33.5335079,-82.0246579,14
335334987,-820246495,31,14257136,1278,123.46,138.76,142.45,-0.02,-0.12,-32.84,33.5334987,-82.0246495,14
335334897,-820246413,31,14263594,1200,122.2,138.72,141.73,-0.02,-0.91,-32.84,33.5334897,-82.0246413,14
335334806,-820246330,31,14215580,1267,120.93,138.68,142.5,-0.02,0.35,-32.84,33.5334806,-82.024633,14
335334717,-820246247,31,14183978,1217,119.68,138.65,140.8,-0.01,-1.04,-32.84,33.5334717,-82.0246247,14
335334628,-820246162,31,14151290,1269,118.42,138.61,141.7,-0.02,0.19,-32.84,33.5334628,-82.0246162,14
335334537,-820246078,31,14168188,1279,117.14,138.57,142.9,-0.02,1.22,-32.84,33.5334537,-82.0246078,14
335334453,-820245999,31,14205584,1141,115.96,138.54,139.84,-0.01,-2.21,-32.98,33.5334453,-82.0245999,14
335334373,-820245925,31,14222296,1126,114.84,138.5,139.64,-0.01,-2.58,-32.98,33.5334373,-82.0245925,14
335334288,-820245845,31,14092244,1223,113.64,138.47,141.09,-0.01,0.17,-32.98,33.5334288,-82.0245845,14
335334200,-820245760,30,14143106,1263,112.38,138.44,142.43,-0.02,1,-32.98,33.53342,-82.024576,14
335334115,-820245682,30,14178448,1151,111.2,138.39,141.14,-0.02,-0.64,-32.98,33.5334115,-82.0245682,14
335334028,-820245600,31,14131990,1220,109.97,138.35,142.94,-0.03,1.62,-32.98,33.5334028,-82.02456,14
335333944,-820245523,31,14183238,1115,108.8,138.31,139.53,-0.01,-2.3,-32.98,33.5333944,-82.0245523,14
335333860,-820245444,31,14075786,1180,107.61,138.27,138.56,0,-2.19,-32.98,33.533386,-82.0245444,14
335333777,-820245361,31,13908714,1174,106.41,138.25,138.48,0,-0.6,-32.98,33.5333777,-82.0245361,14
335333696,-820245276,31,13806762,1186,105.21,138.24,139.05,0,0.99,-32.98,33.5333696,-82.0245276,14
335333614,-820245191,31,13878224,1182,104.01,138.23,138.52,0,-0.26,-32.98,33.5333614,-82.0245191,14
335333535,-820245106,30,13728416,1172,102.83,138.23,138.82,0,1.54,-33.62,33.5333535,-82.0245106,14
335333457,-820245021,31,13711528,1155,101.65,138.24,138.24,0,1.13,-33.62,33.5333457,-82.0245021,14
335333381,-820244936,30,13630278,1162,100.5,138.25,137.42,0,1.12,-33.62,33.5333381,-82.0244936,14
335333307,-820244850,31,13494566,1138,99.35,138.28,135.85,0.01,0.9,-33.62,33.5333307,-82.024485,14
335333236,-820244762,31,13302840,1143,98.22,138.32,134.99,0.02,1.96,-33.62,33.5333236,-82.0244762,14
335333163,-820244673,31,13409812,1160,97.07,138.37,133.71,0.03,-0.39,-33.62,33.5333163,-82.0244673,14
335333093,-820244593,31,13727364,1017,95.99,138.39,135.47,0.02,-1.8,-33.62,33.5333093,-82.0244593,14
335333023,-820244513,31,13507612,1078,94.92,138.41,133.05,0.03,-2.03,-33.62,33.5333023,-82.0244513,14
335332959,-820244440,31,13644136,914,93.94,138.44,136.38,0.01,-0.06,-33.62,33.5332959,-82.024444,14
335332895,-820244369,31,13643296,975,92.97,138.45,136.01,0.01,-0.42,-33.62,33.5332895,-82.0244369,14
335332829,-820244295,31,13620286,991,91.96,138.46,134.92,0.02,-1.29,-33.43,33.5332829,-82.0244295,14
335332764,-820244217,31,13406490,1018,90.94,138.5,134.23,0.02,0.16,-33.43,33.5332764,-82.0244217,14
335332702,-820244144,31,13548700,955,89.98,138.54,136.03,0.01,0.54,-33.43,33.5332702,-82.0244144,14
335332637,-820244068,31,13532684,1049,88.97,138.57,136.01,0.01,0.68,-33.43,33.5332637,-82.0244068,14
335332569,-820243986,31,13445122,1079,87.9,138.61,136.07,0.01,1.61,-33.43,33.5332569,-82.0243986,14
335332502,-820243903,31,13425070,1094,86.83,138.67,136.16,0.01,1.91,-33.43,33.5332502,-82.0243903,14
335332432,-820243820,31,13501564,1103,85.74,138.71,136.24,0.01,1.22,-33.43,33.5332432,-82.024382,14
335332362,-820243737,31,13473650,1103,84.64,138.75,136.92,0.01,2.18,-33.43,33.5332362,-82.0243737,14
335332290,-820243653,31,13563846,1115,83.53,138.79,137.8,0.01,2.16,-33.43,33.533229,-82.0243653,14
335332217,-820243568,31,13552206,1128,82.4,138.83,137.97,0,2.44,-33.43,33.5332217,-82.0243568,14
335332144,-820243485,31,13643012,1106,81.28,138.87,138.05,0,1.62,-33.43,33.5332144,-82.0243485,14
335332073,-820243402,31,13547906,1096,80.18,138.91,136.98,0.01,1.5,-32.22,33.5332073,-82.0243402,14
335332001,-820243318,31,13534988,1108,79.06,138.95,137.61,0.01,2.26,-32.22,33.5332001,-82.0243318,14
335331928,-820243234,31,13622610,1125,77.94,138.99,138.06,0.01,1.84,-32.22,33.5331928,-82.0243234,14
335331854,-820243151,31,13646548,1133,76.82,139.02,138.35,0,1.89,-32.22,33.5331854,-82.0243151,14
335331779,-820243068,31,13713178,1146,75.68,139.05,137.85,0.01,0.72,-32.22,33.5331779,-82.0243068,14
335331704,-820242985,31,13691698,1141,74.55,139.08,138.66,0,1.75,-32.22,33.5331704,-82.0242985,14
335331629,-820242903,31,13766138,1133,73.42,139.1,139.82,0,2.16,-32.22,33.5331629,-82.0242903,14
335331552,-820242822,31,13859092,1146,72.28,139.1,141.44,-0.01,2.85,-32.22,33.5331552,-82.0242822,14
335331473,-820242742,31,13885512,1146,71.13,139.09,142.99,-0.02,4.14,-32.22,33.5331473,-82.0242742,14
335331399,-820242667,31,14009996,1039,70.05,139.08,141.8,-0.02,1.7,-32.22,33.5331399,-82.0242667,14
335331323,-820242591,31,13879430,1111,68.95,139.06,141.36,-0.01,2.57,-30.14,33.5331323,-82.0242591,14
335331244,-820242511,31,13994826,1148,67.8,139.05,142.67,-0.02,2.72,-30.14,33.5331244,-82.0242511,14
335331166,-820242434,31,13982730,1075,66.68,139.02,142.03,-0.02,2.2,-30.14,33.5331166,-82.0242434,14
335331087,-820242355,31,13969648,1141,65.53,139,142.89,-0.02,3.2,-30.14,33.5331087,-82.0242355,14
335331011,-820242278,31,13988572,1068,64.43,138.99,141.67,-0.01,1.79,-30.14,33.5331011,-82.0242278,14
335330931,-820242199,31,14056524,1171,63.28,138.96,142.53,-0.02,1.97,-30.14,33.5330931,-82.0242199,14
335330848,-820242119,31,14149252,1187,62.09,138.92,143.22,-0.02,1.73,-30.14,33.5330848,-82.0242119,14
335330768,-820242045,31,14172326,1091,60.97,138.85,140.82,-0.01,-0.9,-30.14,33.5330768,-82.0242045,14
335330686,-820241968,31,14165998,1195,59.82,138.79,141.1,-0.01,-0.56,-30.14,33.5330686,-82.0241968,14
335330604,-820241886,31,14018582,1193,58.63,138.77,141.6,-0.02,1.42,-30.14,33.5330604,-82.0241886,14
335330521,-820241804,31,14074296,1196,57.43,138.73,142.64,-0.02,1.9,-30.14,33.5330521,-82.0241804,14
335330444,-820241730,31,14108650,1042,56.34,138.68,138.9,0,-2.18,-28.5,33.5330444,-82.024173,14
335330372,-820241660,31,13981246,1013,55.31,138.64,139.58,-0.01,-0.23,-28.5,33.5330372,-82.024166,14
335330297,-820241584,31,13986776,1127,54.21,138.61,141.91,-0.02,2.05,-28.5,33.5330297,-82.0241584,14
335330215,-820241505,31,14130236,1171,53.05,138.56,145.07,-0.04,3.77,-28.5,33.5330215,-82.0241505,14
335330135,-820241435,31,14401122,1056,51.95,138.44,140.32,-0.01,-3.69,-28.5,33.5330135,-82.0241435,14
335330055,-820241357,31,13975384,1181,50.8,138.39,140.88,-0.01,1.13,-28.5,33.5330055,-82.0241357,14
335329970,-820241271,31,14018988,1270,49.57,138.35,143.63,-0.03,3.44,-28.5,33.532997,-82.0241271,14
335329889,-820241192,31,14149402,1122,48.41,138.29,140.03,-0.01,-1.46,-28.5,33.5329889,-82.0241192,14
335329806,-820241109,31,14019936,1239,47.21,138.24,139.6,-0.01,-0.6,-28.5,33.5329806,-82.0241109,14
335329721,-820241025,31,14017946,1230,45.98,138.18,140.89,-0.02,0.71,-28.5,33.5329721,-82.0241025,14
335329634,-820240940,31,14139020,1254,44.74,138.11,143.68,-0.03,2.29,-28.5,33.5329634,-82.024094,14
335329550,-820240863,31,14380914,1147,43.56,137.98,139.06,-0.01,-4.75,-28.03,33.532955,-82.0240863,14
335329462,-820240791,31,14517546,1194,42.39,137.77,141.67,-0.02,-3.51,-28.03,33.5329462,-82.0240791,14
335329277,-820240637,31,14289570,1236,39.91,137.3,142.67,-0.03,-0.23,-28.03,33.5329277,-82.0240637,14
335329195,-820240567,31,14509418,1052,38.8,137.09,139.01,-0.01,-6.09,-28.03,33.5329195,-82.0240567,14
335329114,-820240494,31,14166730,1143,37.68,136.91,139.36,-0.01,-2.31,-28.03,33.5329114,-82.0240494,14
335329034,-820240411,31,13835644,1175,36.5,136.84,140.82,-0.02,2.46,-28.03,33.5329034,-82.0240411,14
